0.7853336908,-1.2768798460,-0.4339159028,0.8084573900,0.8294789347,0.0000000000,0
0.3698503440,-15.6863109447,-8.8160652128,0.5516663596,0.8146082769,0.0039062500,0
-0.4372061233,-22.1272517903,-10.9307586356,-0.2458234005,0.8069753289,0.0078125000,0
-0.2164684038,-6.5745713482,-1.4127142082,-0.6802257544,0.8227723724,0.0117187500,0
1.9356577126,26.1129593071,15.1101075249,0.5860484932,0.8585887636,0.0156250000,0
4.0293059150,55.2633221557,29.3114074906,2.2118987080,0.8912251783,0.0195312500,0
4.0759012403,59.4099705631,30.5149148766,2.6123891078,0.8958940588,0.0234375000,0
2.5095745552,36.4625872821,18.5517661107,2.2323533821,0.8694265248,0.0273437500,0
0.7487684912,10.4296173947,4.8427959828,2.8497961221,0.8383599644,0.0312500000,0
0.8267269064,15.9435264490,8.9625429262,5.0983983660,0.8414805347,0.0351562500,0
3.8349519463,67.9264572335,41.9384822631,8.2330026376,0.8964952078,0.0390625000,0
8.2357812558,138.6391856842,83.0105436504,11.5347048393,0.9755574318,0.0429687500,0
10.5470017294,166.8691311339,93.8231654073,14.0560385523,1.0113807210,0.0468750000,0
6.7692082434,93.1541979385,44.4191253404,13.9881356366,0.9349583401,0.0507812500,0
-4.6906798351,-102.8416334610,-69.3244095531,9.6141149353,0.7219501415,0.0546875000,0
-21.4330080712,-384.3058701800,-221.4593731846,0.7527492024,0.4158157704,0.0585937500,0
-37.4705010431,-670.5898340990,-366.0366655035,-12.2028052984,0.1096813993,0.0625000000,0
-47.1974211908,-879.5616737815,-463.6412179105,-29.4093738943,-0.1033267993,0.0664062500,0
-49.4605327344,-971.1623555086,-505.2198771577,-51.8433081021,-0.1797491802,0.0703125000,0
-47.5419214174,-961.2614449017,-508.7447076365,-80.1844657631,-0.1439258910,0.0742187500,0
-45.9113905646,-903.8872931144,-501.7529459673,-112.7501886969,-0.0648636669,0.0781250000,0
-45.6490684214,-853.7272566432,-499.1909641972,-143.5192061639,-0.0098489938,0.0820312500,0
-43.6037144591,-837.4414766210,-500.1021179499,-165.5265154274,-0.0067284235,0.0859375000,0
-34.8094946276,-848.6244213627,-493.7826711902,-175.5786332546,-0.0377949839,0.0898437500,0
-14.9433493101,-860.2754977060,-464.7670274379,-175.1811655482,-0.0642625179,0.0937500000,0
16.1047717041,-849.6831769891,-407.0128081586,-168.6341213948,-0.0595936374,0.0976562500,0
52.6249782430,-817.5180100535,-336.4304109568,-161.1532454605,-0.0269572228,0.1015625000,0
86.9060790500,-784.7815959629,-281.8808253093,-156.8059055754,0.0088591685,0.1054687500,0
113.1909139214,-772.6389675262,-264.7530505993,-154.0283565677,0.0246562120,0.1093750000,0
129.8348272828,-784.2026545087,-285.3261727049,-146.6283316482,0.0170232639,0.1132812500,0
138.3884127859,-805.0767342338,-327.8296841344,-130.0225893331,0.0021526062,0.1171875000,0
140.8835756210,-815.9956782279,-372.6675893136,-105.8567380334,0.0000000000,0.1210937500,0
138.1157034236,-823.6974701493,-410.7656013443,-81.4667521855,0.0000000000,0.1250000000,0
130.9917120385,-823.7176314618,-423.3663387579,-65.0677319936,0.0000000000,0.1289062500,0
123.5266048034,-815.6707259314,-411.9334646901,-59.7755579254,0.0000000000,0.1328125000,0
120.9791834091,-801.3178095870,-387.2110195969,-62.5890855989,0.0000000000,0.1367187500,0
123.3613459580,-781.3955175472,-357.1042001129,-68.6850206143,0.0000000000,0.1406250000,0
125.9954960806,-760.6768170482,-331.9744598670,-73.2009122825,0.0000000000,0.1445312500,0
125.5301853978,-748.6087484057,-319.4958801058,-72.1092434257,0.0000000000,0.1484375000,0
120.5207800632,-750.7318658445,-322.6847789361,-64.3129601437,0.0000000000,0.1523437500,0
111.5307091120,-762.1308179163,-336.9417191910,-53.1383481289,0.0000000000,0.1562500000,0
102.0537773241,-778.2063907114,-355.1163089454,-42.8010902455,0.0000000000,0.1601562500,0
97.2090231264,-799.4785161591,-381.0611564155,-34.0932332131,0.0000000000,0.1640625000,0
99.7877648347,-821.7901760739,-417.1179788652,-26.4232563310,0.0000000000,0.1679687500,0
107.8221806931,-835.7897233654,-453.2170558645,-21.6752777102,0.0000000000,0.1718750000,0
118.4794123576,-835.3495604706,-477.1324120764,-22.3027356298,0.0000000000,0.1757812500,0
131.5830835580,-826.6103184736,-484.9314780401,-28.1921809715,0.0000000000,0.1796875000,0
149.1396215261,-815.3818164536,-474.5368583064,-35.9898019458,0.0000000000,0.1835937500,0
173.2670679762,-800.8849718839,-445.6430727410,-41.0177604231,0.0000000000,0.1875000000,0
203.0405925715,-781.9776980122,-407.4233415801,-40.9224581409,0.0000000000,0.1914062500,0
231.9107254192,-756.3882944651,-372.0982165745,-36.0280264722,0.0000000000,0.1953125000,0
250.8691189293,-726.1746670041,-348.3614843167,-28.9206832053,0.0000000000,0.1992187500,0
256.0088208857,-699.9228182732,-335.8017703276,-21.9699903474,0.0000000000,0.2031250000,0
250.9593792111,-688.7970748471,-335.3129663340,-16.0968310155,0.0000000000,0.2070312500,0
244.1111464906,-700.1151166458,-353.7944238818,-11.3143359742,0.0000000000,0.2109375000,0
244.3404473502,-726.9506767794,-387.1776031579,-7.7059321125,0.0000000000,0.2148437500,0
