0.8578580200,0.7411884469,0.7842826135,0.9335355810,0.8294789347,0.0000000000,0
1.0348317638,0.1100820045,0.4613905408,1.6206929590,0.8146082769,0.0039062500,0
1.1177036388,-0.2541874588,0.3256929848,1.8921354446,0.8069753289,0.0078125000,0
1.0284169900,0.3945305857,0.7056532177,1.2725065134,0.8227723724,0.0117187500,0
0.5891879236,2.0090994195,1.4479103708,-0.1670837418,0.8585887636,0.0156250000,0
0.0045752086,3.6058490910,2.0932290099,-1.6317880600,0.8912251783,0.0195312500,0
-0.1129762227,3.9328810033,2.2319123879,-2.0899339901,0.8958940588,0.0234375000,0
0.3184509332,2.6125628428,1.8032913059,-1.2209854051,0.8694265248,0.0273437500,0
0.8370077140,0.9077362865,1.1721254610,0.0333624419,0.8383599644,0.0312500000,0
0.8344982867,0.7077949870,0.9590529761,-0.0459539769,0.8414805347,0.0351562500,0
0.0147397329,2.9173908913,1.6241378668,-2.3164914592,0.8964952078,0.0390625000,0
-1.1777925976,6.5403388918,2.8829147146,-5.8006076905,0.9755574318,0.0429687500,0
-1.8165483729,8.4907955006,3.5516804006,-7.7533603760,1.0113807210,0.0468750000,0
-0.8968116839,5.3087487868,2.1338823689,-4.9996566003,0.9349583401,0.0507812500,0
1.9917473783,-4.3673175260,-2.1284754077,4.0664529621,0.7219501415,0.0546875000,0
6.1455854689,-18.5519660842,-8.6185095542,18.0154823418,0.4158157704,0.0585937500,0
10.2080880453,-32.4403499848,-15.4272082328,33.0702766634,0.1096813993,0.0625000000,0
12.9134855556,-41.1042429549,-20.2059943773,44.9738495774,-0.1033267993,0.0664062500,0
13.7527611808,-42.4191844706,-21.2858441617,51.1104991967,-0.1797491802,0.0703125000,0
13.3040866689,-37.8206007979,-18.3955456073,51.8052984315,-0.1439258910,0.0742187500,0
12.7293749194,-31.1999696210,-12.7588347924,49.8673334908,-0.0648636669,0.0781250000,0
12.9546635363,-26.4017581419,-6.5243801208,48.6000555973,-0.0098489938,0.0820312500,0
13.9902208190,-24.9434909898,-1.8309178668,49.6608559488,-0.0067284235,0.0859375000,0
15.1381816563,-25.8552874403,0.3171701772,52.4696623022,-0.0377949839,0.0898437500,0
15.5424314895,-27.2010173147,0.3588334556,54.8768440633,-0.0642625179,0.0937500000,0
14.7986628201,-27.7820438816,-0.6293898827,54.5838918710,-0.0595936374,0.0976562500,0
13.2875002642,-27.6588438012,-1.7999170186,50.7072660081,-0.0269572228,0.1015625000,0
12.0711388911,-27.6781002335,-2.8801216693,44.5708465406,0.0088591685,0.1054687500,0
12.0445391019,-28.4175224533,-4.1484088799,38.8940267076,0.0246562120,0.1093750000,0
13.2642090135,-29.1391665028,-5.9297660884,36.0737514675,0.0170232639,0.1132812500,0
14.6813352302,-28.5115571637,-8.0715196661,36.1807715176,0.0021526062,0.1171875000,0
14.5253904317,-25.9435759428,-10.2065827015,36.9908239435,0.0000000000,0.1210937500,0
12.2728942495,-22.7933009840,-12.7333945295,37.0626827950,0.0000000000,0.1250000000,0
8.5863047260,-20.5496390061,-15.7611515862,35.3304403899,0.0000000000,0.1289062500,0
5.0687504292,-20.1708716469,-18.8823374845,32.4869177831,0.0000000000,0.1328125000,0
3.1611331690,-21.6355447088,-21.4307173748,30.3890818602,0.0000000000,0.1367187500,0
3.5734403464,-24.0347583461,-22.7662087102,30.9941868921,0.0000000000,0.1406250000,0
5.8709768202,-26.0464738282,-22.6027473959,34.7503194812,0.0000000000,0.1445312500,0
8.3299068953,-26.8229136296,-21.2414332257,39.6193566421,0.0000000000,0.1484375000,0
9.3010989701,-26.3586015208,-19.3757716964,42.8038686411,0.0000000000,0.1523437500,0
8.6289499949,-25.3939749040,-17.7021738231,42.8888174725,0.0000000000,0.1562500000,0
7.7714269114,-24.8472430365,-16.4422394406,41.0356082122,0.0000000000,0.1601562500,0
8.4202557995,-25.1493263583,-15.3071581922,40.0363118131,0.0000000000,0.1640625000,0
10.8819866164,-26.2274055610,-13.8653503023,42.3394385545,0.0000000000,0.1679687500,0
13.9227373902,-27.8799914242,-12.0801839883,48.2795466913,0.0000000000,0.1718750000,0
15.4843887735,-29.8685105265,-10.3152667280,55.6241356109,0.0000000000,0.1757812500,0
13.6916381142,-32.1059127285,-9.0643189201,60.5471868746,0.0000000000,0.1796875000,0
8.3216819252,-34.5965216105,-8.5844713733,59.6829816899,0.0000000000,0.1835937500,0
1.3888463471,-36.9463305366,-8.6950589706,52.7930478133,0.0000000000,0.1875000000,0
-4.1941905817,-38.6370283859,-8.8817658567,43.0514151681,0.0000000000,0.1914062500,0
-6.1943531982,-39.0557071440,-8.5388756516,34.7989597295,0.0000000000,0.1953125000,0
-4.2607188932,-38.0075227927,-7.5296622116,31.0476197086,0.0000000000,0.1992187500,0
-0.0383003659,-36.0932664537,-6.3673955013,32.0532784296,0.0000000000,0.2031250000,0
4.2785827905,-33.8718066201,-5.8306480650,35.4992792140,0.0000000000,0.2070312500,0
7.5299824097,-31.5577559620,-6.2119771381,38.7427408093,0.0000000000,0.2109375000,0
10.0539288775,-29.2030945126,-6.9138522038,40.7942734593,0.0000000000,0.2148437500,0
12.5217075027,-27.1580871395,-7.1921012215,41.6392134135,0.0000000000,0.2187500000,0
14.8843452538,-25.8858600750,-6.8395290147,41.4401884862,0.0000000000,0.2226562500,0
16.3338107066,-25.7160062708,-6.2901688737,40.3902879937,0.0000000000,0.2265625000,0
15.7628237318,-26.9733358195,-6.4387737353,38.4814331180,0.0000000000,0.2304687500,0
13.0554129462,-29.4078253223,-7.7775161819,36.0833403628,0.0000000000,0.2343750000,0
9.4792285676,-31.9394501800,-9.6658728086,33.9450656469,0.0000000000,0.2382812500,0
6.8815982019,-33.4756015741,-10.8199291873,32.9501242656,0.0000000000,0.2421875000,0
7.0324034181,-33.5131837653,-10.6207341807,34.1010368843,0.0000000000,0.2460937500,0
10.0427715789,-32.4149534320,-9.7823407191,37.2522744322,0.0000000000,0.2500000000,0
13.6567263189,-31.4616954501,-9.8103435251,39.9242538355,0.0000000000,0.2539062500,0
15.4059695315,-31.9408591534,-11.9137201715,39.4399030021,0.0000000000,0.2578125000,0
14.7085096169,-34.0660902025,-15.5391701188,35.4310123188,0.0000000000,0.2617187500,0
12.6795175716,-36.5078005643,-18.8207656668,30.0481342470,0.0000000000,0.2656250000,0
11.0859613760,-37.1227739871,-20.1911677946,26.0262915778,0.0000000000,0.2695312500,0
10.7341666168,-35.0520961305,-19.2922034618,25.0757385522,0.0000000000,0.2734375000,0
11.0368852283,-31.4898574783,-17.1593852122,27.4453531798,0.0000000000,0.2773437500,0
10.8227684397,-28.5389460700,-15.5056403400,31.6602072978,0.0000000000,0.2812500000,0
9.2310364228,-28.0228655998,-15.4701170733,35.2196499054,0.0000000000,0.2851562500,0
