Timestamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Direction
1714155587.3841581,487.3046875,-11.23046875,-44.921875,438.4765625,0.0,none
1714155587.3880644,-1000.0,-250.9765625,-166.50390625,-1000.0,0.0,none
1714155587.3919706,-956.0546875,-161.1328125,-140.625,-1000.0,0.0,none
1714155587.395877,564.94140625,76.66015625,-15.13671875,357.421875,0.0,none
1714155587.3997831,999.51171875,62.98828125,-7.32421875,965.8203125,0.0,none
1714155587.4036894,-469.23828125,-208.0078125,-156.25,-559.08203125,0.0,none
1714155587.4075956,-1000.0,-219.7265625,-180.17578125,-1000.0,0.0,none
1714155587.411502,-66.89453125,38.57421875,-42.48046875,-181.15234375,0.0,none
1714155587.4154081,999.51171875,101.07421875,-3.41796875,999.51171875,0.0,none
1714155587.4193144,92.7734375,-155.2734375,-134.765625,40.0390625,0.0,none
1714155587.4232206,-1000.0,-236.81640625,-184.08203125,-1000.0,0.0,none
1714155587.427127,-242.67578125,-13.671875,-71.2890625,-283.203125,0.0,none
1714155587.4313872,999.51171875,117.67578125,7.32421875,999.51171875,0.0,none
1714155587.4352934,247.0703125,-78.125,-82.51953125,248.53515625,0.0,none
1714155587.4391997,-1000.0,-249.51171875,-184.08203125,-1000.0,0.0,none
1714155587.443106,-555.6640625,-94.7265625,-123.046875,-776.85546875,0.0,none
1714155587.4470122,999.51171875,101.5625,-12.20703125,881.34765625,0.0,none
1714155587.4509184,614.74609375,-6.8359375,-56.15234375,476.07421875,0.0,none
1714155587.4548247,-977.05078125,-236.328125,-179.19921875,-1000.0,0.0,none
1714155587.458731,-1000.0,-164.55078125,-155.2734375,-1000.0,0.0,none
1714155587.4626372,444.82421875,62.01171875,-39.0625,144.04296875,0.0,none
1714155587.4665434,999.51171875,67.87109375,-23.4375,895.01953125,0.0,none
1714155587.4704497,-231.4453125,-160.15625,-132.32421875,-625.9765625,0.0,none
1714155587.474356,-1000.0,-198.73046875,-167.96875,-1000.0,0.0,none
1714155587.4784856,-99.609375,31.73828125,-59.5703125,-186.03515625,0.0,none
1714155587.4823918,999.51171875,127.9296875,16.6015625,999.51171875,0.0,none
1714155587.486298,222.16796875,-129.8828125,-107.91015625,-9.765625,0.0,none
1714155587.4902043,-1000.0,-273.4375,-205.078125,-1000.0,0.0,none
1714155587.4941106,-264.6484375,-57.12890625,-106.4453125,-479.00390625,0.0,none
1714155587.4980168,999.51171875,128.90625,-4.8828125,999.51171875,0.0,none
1714155587.501923,315.91796875,-40.52734375,-76.66015625,261.71875,0.0,none
1714155587.5058293,-1000.0,-254.39453125,-198.2421875,-1000.0,0.0,none
1714155587.5097356,-564.453125,-128.41796875,-150.390625,-1000.0,0.0,none
1714155587.5136418,999.51171875,114.2578125,-7.8125,548.828125,0.0,none
1714155587.5175478,776.85546875,45.41015625,-22.94921875,375.48828125,0.0,none
1714155587.521454,-797.36328125,-219.23828125,-173.828125,-1000.0,0.0,none
1714155587.5254562,0.0,-181.15234375,-165.0390625,-1000.0,0.0,none
1714155587.5293624,0.0,63.4765625,-30.76171875,-46.38671875,0.0,none
1714155587.5332687,0.0,83.0078125,-9.27734375,726.07421875,0.0,none
1714155587.537175,0.0,-178.22265625,-147.94921875,-754.8828125,0.0,none
1714155587.5410812,0.0,-230.46875,-198.2421875,-1000.0,0.0,none
1714155587.5449874,0.0,14.16015625,-78.61328125,-178.7109375,0.0,none
1714155587.5488937,0.0,130.37109375,-1.953125,999.51171875,0.0,none
1714155587.5528,0.0,-134.27734375,-126.46484375,-69.3359375,0.0,none
1714155587.5567062,0.0,-272.94921875,-207.51953125,-1000.0,0.0,none
1714155587.5606124,0.0,-41.015625,-84.9609375,-632.8125,0.0,none
1714155587.5645187,0.0,118.1640625,12.20703125,965.33203125,0.0,none
1714155587.568425,0.0,-58.10546875,-77.63671875,277.34375,0.0,none
1714155587.5722208,-1000.0,-258.7890625,-198.2421875,-1000.0,0.0,none
1714155587.576127,-745.60546875,-137.20703125,-145.99609375,-1000.0,0.0,none
1714155587.5800333,862.79296875,88.8671875,-27.83203125,313.4765625,0.0,none
1714155587.5839396,891.11328125,44.921875,-47.36328125,478.515625,0.0,none
1714155587.5878458,-637.6953125,-210.44921875,-189.453125,-995.60546875,0.0,none
1714155587.591752,-1000.0,-194.82421875,-211.9140625,-1000.0,0.0,none
1714155587.5956583,108.3984375,70.80078125,-88.8671875,-123.046875,0.0,none
1714155587.5995646,999.51171875,126.46484375,-42.96875,887.6953125,0.0,none
1714155587.6034708,-2.9296875,-134.765625,-161.62109375,-522.4609375,0.0,none
1714155587.6073768,-1000.0,-218.26171875,-227.05078125,-1000.0,0.0,none
1714155587.611283,-235.3515625,0.48828125,-128.41796875,-264.16015625,0.0,none
1714155587.6151893,999.51171875,131.34765625,-42.96875,999.51171875,0.0,none
1714155587.6199524,0.0,-71.2890625,-127.44140625,109.375,0.0,none
1714155587.6238587,0.0,-243.1640625,-233.88671875,-1000.0,0.0,none
1714155587.627765,0.0,-64.453125,-167.48046875,-735.3515625,0.0,none
1714155587.6316712,0.0,162.109375,-34.1796875,885.25390625,0.0,none
1714155587.6355774,0.0,13.671875,-75.1953125,287.109375,0.0,none
1714155587.6394837,0.0,-243.1640625,-211.42578125,-1000.0,0.0,none
1714155587.64339,0.0,-152.83203125,-188.4765625,-1000.0,0.0,none
1714155587.6472962,0.0,105.46875,-50.29296875,225.5859375,0.0,none
1714155587.6512024,0.0,104.00390625,-20.5078125,646.97265625,0.0,none
1714155587.6551087,0.0,-186.03515625,-175.29296875,-902.83203125,0.0,none
1714155587.659015,0.0,-203.125,-218.75,-1000.0,0.0,none
1714155587.6629212,0.0,70.3125,-74.70703125,-178.22265625,0.0,none
1714155587.666501,999.51171875,148.4375,5.859375,999.51171875,0.0,none
1714155587.6704073,160.64453125,-149.90234375,-134.27734375,-154.296875,0.0,none
1714155587.6743135,-1000.0,-270.5078125,-231.93359375,-1000.0,0.0,none
1714155587.6782196,-257.8125,5.37109375,-108.3984375,-337.40234375,0.0,none
1714155587.6821258,999.51171875,160.15625,-3.41796875,999.51171875,0.0,none
1714155587.686032,239.74609375,-92.28515625,-103.515625,259.27734375,0.0,none
