Timestamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Direction
1712178634.1139925,-69.3359375,989.74609375,358.3984375,-8.7890625,0.0,none
1712178634.117896,-47.8515625,920.41015625,235.3515625,39.0625,0.0,none
1712178634.1217997,-4.39453125,867.67578125,107.421875,20.99609375,0.0,none
1712178634.1257033,-8.7890625,916.50390625,207.03125,-22.4609375,0.0,none
1712178634.129607,-37.109375,999.51171875,312.5,0.48828125,0.0,none
1712178634.1335106,3.90625,895.5078125,184.08203125,45.8984375,0.0,none
1712178634.1374142,-13.671875,128.41796875,-176.26953125,59.08203125,0.0,none
1712178634.1413178,0.0,537.59765625,46.875,48.828125,0.0,none
1712178634.1452215,20.01953125,999.51171875,302.734375,54.6875,0.0,none
1712178634.149125,-19.04296875,899.4140625,220.703125,29.78515625,0.0,none
1712178634.1530287,-10.7421875,931.15234375,229.98046875,40.0390625,0.0,none
1712178634.1569324,18.06640625,956.54296875,232.421875,67.87109375,0.0,none
1712178634.1608784,19.53125,933.59375,218.26171875,35.64453125,0.0,none
1712178634.164782,0.0,844.23828125,176.7578125,53.22265625,0.0,none
1712178634.1686857,44.921875,776.85546875,150.87890625,73.73046875,0.0,none
1712178634.1725893,27.83203125,525.87890625,92.7734375,71.2890625,0.0,none
1712178634.176493,-0.48828125,700.68359375,169.43359375,68.84765625,0.0,none
1712178634.1803966,60.546875,543.9453125,150.87890625,78.61328125,0.0,none
1712178634.1843002,54.19921875,252.9296875,86.42578125,104.4921875,0.0,none
1712178634.1882038,-30.2734375,598.6328125,172.36328125,65.4296875,0.0,none
1712178634.1921074,3.41796875,704.58984375,174.8046875,58.10546875,0.0,none
1712178634.196011,62.98828125,-9.27734375,-88.37890625,94.7265625,0.0,none
1712178634.1999147,29.78515625,-308.10546875,-39.55078125,81.54296875,0.0,none
1712178634.2038183,37.59765625,327.63671875,177.24609375,76.171875,0.0,none
1712178634.207762,39.0625,365.72265625,83.984375,93.75,0.0,none
1712178634.2116656,18.5546875,31.73828125,17.08984375,70.3125,0.0,none
1712178634.2155693,37.59765625,338.8671875,131.8359375,60.546875,0.0,none
1712178634.219473,24.4140625,601.5625,168.45703125,72.75390625,0.0,none
1712178634.2233765,2.9296875,187.5,10.25390625,52.24609375,0.0,none
1712178634.2272801,35.15625,-551.26953125,-110.3515625,54.6875,0.0,none
1712178634.231184,53.7109375,-253.41796875,8.30078125,67.87109375,0.0,none
1712178634.2350876,33.69140625,363.28125,136.23046875,83.49609375,0.0,none
1712178634.2389913,35.15625,3.41796875,-66.40625,60.546875,0.0,none
1712178634.242895,13.671875,-808.59375,-443.84765625,54.19921875,0.0,none
