Timestamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Direction
1713476848.627649,-187.5,236.81640625,-19.04296875,-215.8203125,0.0,none
1713476848.6315215,-171.875,234.86328125,-135.25390625,-194.3359375,0.0,none
1713476848.6353939,-216.796875,239.74609375,-4.8828125,-190.4296875,0.0,none
1713476848.6392663,-277.34375,238.28125,-130.37109375,-205.56640625,0.0,none
1713476848.643139,-265.625,235.3515625,-354.98046875,-169.43359375,0.0,none
1713476848.6470113,-191.89453125,237.79296875,-363.76953125,-141.6015625,0.0,none
1713476848.6508837,-133.7890625,236.81640625,-287.109375,-190.91796875,0.0,none
1713476848.654756,-149.90234375,238.28125,-137.6953125,-217.7734375,0.0,none
1713476848.6586285,-157.71484375,235.83984375,-286.62109375,-212.40234375,0.0,none
1713476848.6625009,-87.40234375,237.79296875,-270.99609375,-182.12890625,0.0,none
1713476848.6663735,-38.0859375,243.1640625,150.390625,-165.0390625,0.0,none
1713476848.670246,-78.61328125,233.88671875,69.3359375,-185.05859375,0.0,none
1713476848.6745589,-97.16796875,228.02734375,35.15625,-208.49609375,0.0,none
1713476848.6784315,-88.8671875,232.421875,52.734375,-200.68359375,0.0,none
1713476848.6823041,-97.65625,236.328125,74.21875,-193.84765625,0.0,none
1713476848.6861768,-141.6015625,233.3984375,-52.734375,-191.89453125,0.0,none
1713476848.6900494,-239.74609375,233.88671875,-293.9453125,-212.890625,0.0,none
1713476848.693922,-281.73828125,235.3515625,-328.125,-214.84375,0.0,none
1713476848.6977947,-244.62890625,228.02734375,-281.73828125,-201.171875,0.0,none
1713476848.7016673,-258.30078125,222.65625,-379.8828125,-228.02734375,0.0,none
1713476848.70554,-331.0546875,223.6328125,-489.74609375,-209.9609375,0.0,none
1713476848.7094126,-324.70703125,233.88671875,-429.6875,-221.19140625,0.0,none
1713476848.7132852,-244.140625,242.67578125,-291.9921875,-219.7265625,0.0,none
1713476848.7171578,-204.1015625,235.83984375,-315.91796875,-213.8671875,0.0,none
1713476848.721443,-236.328125,225.5859375,-372.55859375,-252.9296875,0.0,none
1713476848.7253158,-234.375,229.00390625,-180.6640625,-240.234375,0.0,none
1713476848.7291887,-168.45703125,230.46875,-10.7421875,-226.07421875,0.0,none
1713476848.7330616,-136.71875,225.09765625,-49.31640625,-245.1171875,0.0,none
1713476848.7369342,-206.54296875,224.12109375,-78.61328125,-262.6953125,0.0,none
1713476848.740807,-258.30078125,223.6328125,-90.33203125,-255.859375,0.0,none
1713476848.74468,-215.33203125,235.3515625,-21.484375,-254.8828125,0.0,none
1713476848.7485528,-197.265625,232.91015625,-132.32421875,-239.74609375,0.0,none
1713476848.7524257,-223.6328125,222.65625,-259.765625,-231.4453125,0.0,none
1713476848.7562985,-251.46484375,234.86328125,58.59375,-246.58203125,0.0,none
1713476848.7601714,-225.09765625,246.58203125,24.90234375,-230.95703125,0.0,none
1713476848.764044,-185.05859375,259.27734375,-57.6171875,-248.046875,0.0,none
1713476848.7682948,-212.890625,270.01953125,-104.4921875,-268.06640625,0.0,none
1713476848.772168,-282.71484375,270.99609375,-9.27734375,-273.92578125,0.0,none
1713476848.7760408,-303.7109375,259.27734375,-2.44140625,-272.4609375,0.0,none
1713476848.779914,-262.20703125,247.55859375,-79.1015625,-257.8125,0.0,none
1713476848.783787,-239.2578125,248.53515625,-64.94140625,-236.328125,0.0,none
1713476848.78766,-279.296875,249.0234375,-142.08984375,-240.234375,0.0,none
1713476848.791533,-286.62109375,253.90625,-210.9375,-254.39453125,0.0,none
1713476848.7954059,-223.6328125,254.8828125,-290.0390625,-244.140625,0.0,none
1713476848.799279,-149.90234375,267.578125,-39.55078125,-212.890625,0.0,none
1713476848.803152,-192.3828125,274.90234375,128.41796875,-211.42578125,0.0,none
1713476848.807025,-261.71875,268.5546875,-67.87109375,-237.79296875,0.0,none
1713476848.810898,-208.49609375,270.01953125,-104.4921875,-225.5859375,0.0,none
1713476848.8153553,-181.15234375,271.484375,-1.953125,-191.89453125,0.0,none
1713476848.8192286,-258.7890625,266.11328125,-124.51171875,-184.5703125,0.0,none
1713476848.8231018,-337.40234375,265.625,-486.81640625,-199.21875,0.0,none
1713476848.826975,-345.21484375,269.04296875,-585.9375,-208.984375,0.0,none
1713476848.8308485,-342.7734375,268.5546875,-369.62890625,-216.796875,0.0,none
1713476848.8347218,-375.0,264.16015625,-282.71484375,-218.26171875,0.0,none
1713476848.838595,-415.52734375,253.41796875,-358.3984375,-216.796875,0.0,none
1713476848.8424683,-401.85546875,254.8828125,-195.3125,-202.63671875,0.0,none
1713476848.8463416,-317.3828125,264.16015625,372.55859375,-198.2421875,0.0,none
1713476848.850215,-262.20703125,258.7890625,447.265625,-196.2890625,0.0,none
1713476848.854088,-277.83203125,258.7890625,417.48046875,-201.66015625,0.0,none
1713476848.8579614,-291.9921875,262.20703125,444.3359375,-214.35546875,0.0,none
1713476848.8621502,-237.3046875,261.23046875,465.33203125,-195.80078125,0.0,none
1713476848.8660238,-201.66015625,251.953125,408.69140625,-125.0,0.0,none
1713476848.8698971,-255.37109375,252.44140625,353.515625,-129.39453125,0.0,none
1713476848.8737705,-286.1328125,257.8125,364.74609375,-208.0078125,0.0,none
1713476848.877644,-244.62890625,256.34765625,325.1953125,-187.01171875,0.0,none
1713476848.8815174,-178.22265625,261.71875,263.671875,-149.90234375,0.0,none
1713476848.8853908,-145.99609375,264.16015625,277.34375,-139.6484375,0.0,none
1713476848.8892643,-164.55078125,272.4609375,335.44921875,-154.296875,0.0,none
1713476848.8931377,-142.578125,279.78515625,427.24609375,-158.69140625,0.0,none
1713476848.897011,-66.40625,271.484375,517.08984375,-139.6484375,0.0,none
1713476848.9008846,-36.1328125,264.6484375,443.84765625,-129.39453125,0.0,none
1713476848.904758,-79.58984375,269.53125,564.453125,-115.72265625,0.0,none
1713476848.9089193,-88.37890625,271.484375,638.671875,-128.90625,0.0,none
1713476848.912793,-40.0390625,269.53125,537.109375,-121.58203125,0.0,none
1713476848.9166665,-16.6015625,267.578125,516.6015625,-123.53515625,0.0,none
1713476848.92054,-53.22265625,264.16015625,500.0,-135.7421875,0.0,none
1713476848.9244137,-79.58984375,261.71875,470.21484375,-125.0,0.0,none
1713476848.9282873,-53.22265625,252.9296875,238.76953125,-76.171875,0.0,none
1713476848.9321606,-11.23046875,250.0,242.67578125,-62.5,0.0,none
1713476848.9360342,-16.6015625,262.6953125,472.16796875,-122.0703125,0.0,none
1713476848.9399078,-66.89453125,255.859375,305.6640625,-123.53515625,0.0,none
1713476848.9437814,-53.22265625,245.60546875,97.65625,-103.02734375,0.0,none
1713476848.947655,5.859375,250.0,71.2890625,-103.515625,0.0,none
1713476848.9515285,-6.8359375,250.0,45.8984375,-105.95703125,0.0,none
1713476848.9559004,-72.265625,241.2109375,-238.76953125,-119.140625,0.0,none
1713476848.9597743,-124.51171875,239.74609375,-390.13671875,-132.32421875,0.0,none
1713476848.963648,-139.16015625,241.69921875,-80.078125,-112.3046875,0.0,none
1713476848.967522,-163.0859375,235.83984375,111.81640625,-99.12109375,0.0,none
1713476848.9713957,-230.95703125,236.328125,67.3828125,-126.953125,0.0,none
1713476848.9752696,-236.328125,245.1171875,28.3203125,-136.23046875,0.0,none
1713476848.9791431,-140.13671875,249.0234375,119.140625,-114.2578125,0.0,none
1713476848.983017,-38.57421875,246.58203125,232.421875,-119.140625,0.0,none
