Timestamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Direction
1712178545.2155297,-101.07421875,-666.015625,-327.1484375,-89.84375,0.0,none
1712178545.2194245,-104.98046875,-905.76171875,-471.6796875,-60.05859375,0.0,none
1712178545.2233193,-96.6796875,-886.71875,-534.66796875,-56.15234375,0.0,none
1712178545.227214,-110.83984375,-625.9765625,-279.296875,-104.4921875,0.0,none
1712178545.231109,-114.74609375,-392.08984375,-266.11328125,-113.28125,0.0,none
1712178545.2350037,-123.53515625,-506.34765625,-264.16015625,-88.8671875,0.0,none
1712178545.2388985,-138.18359375,-350.5859375,-120.60546875,-89.84375,0.0,none
1712178545.2429113,-130.37109375,-113.28125,-137.6953125,-102.05078125,0.0,none
1712178545.2468061,-115.72265625,-361.328125,-313.96484375,-108.3984375,0.0,none
1712178545.250701,-116.2109375,-617.67578125,-303.7109375,-93.26171875,0.0,none
1712178545.2545958,-136.23046875,-323.73046875,-107.421875,-88.8671875,0.0,none
1712178545.2584906,-137.20703125,-224.12109375,-183.10546875,-102.05078125,0.0,none
1712178545.2623854,-113.76953125,-748.53515625,-401.3671875,-106.93359375,0.0,none
1712178545.2662802,-102.5390625,-994.62890625,-461.9140625,-80.078125,0.0,none
1712178545.270175,-135.25390625,-559.5703125,-209.9609375,-85.44921875,0.0,none
1712178545.2740698,-148.4375,-134.765625,-96.19140625,-110.3515625,0.0,none
1712178545.2779646,-114.74609375,-471.6796875,-339.35546875,-109.86328125,0.0,none
1712178545.2818594,-95.703125,-958.984375,-473.14453125,-95.703125,0.0,none
1712178545.2857542,-111.81640625,-660.15625,-239.2578125,-87.890625,0.0,none
1712178545.2897544,-125.9765625,-114.2578125,-92.7734375,-93.75,0.0,none
1712178545.2936492,-103.515625,-481.93359375,-346.19140625,-92.28515625,0.0,none
1712178545.297544,-96.19140625,-801.26953125,-426.7578125,-86.9140625,0.0,none
1712178545.3014388,-114.74609375,-304.19921875,-164.55078125,-83.0078125,0.0,none
1712178545.3053336,-124.51171875,-163.0859375,-105.46875,-81.54296875,0.0,none
1712178545.3092284,-101.5625,-666.9921875,-443.84765625,-62.98828125,0.0,none
1712178545.3131232,-85.44921875,-1000.0,-606.4453125,-67.3828125,0.0,none
1712178545.317018,-117.1875,-756.8359375,-298.828125,-84.9609375,0.0,none
1712178545.3209128,-125.9765625,-333.49609375,-154.78515625,-75.68359375,0.0,none
1712178545.3248076,-113.76953125,-484.86328125,-241.69921875,-69.82421875,0.0,none
1712178545.3287024,-98.6328125,-631.34765625,-308.59375,-80.078125,0.0,none
1712178545.3325973,-99.609375,-428.22265625,-255.859375,-83.984375,0.0,none
1712178545.3366623,-110.83984375,-287.109375,-216.796875,-71.77734375,0.0,none
1712178545.3405573,-102.05078125,-587.40234375,-305.6640625,-71.2890625,0.0,none
1712178545.3444521,-104.98046875,-578.61328125,-258.7890625,-100.09765625,0.0,none
1712178545.348347,-111.328125,-178.22265625,-173.33984375,-114.2578125,0.0,none
1712178545.3522418,-116.2109375,-235.83984375,-194.3359375,-97.65625,0.0,none
1712178545.3561366,-113.28125,-675.29296875,-293.45703125,-79.58984375,0.0,none
1712178545.3600316,-119.140625,-725.5859375,-298.33984375,-100.5859375,0.0,none
1712178545.3639264,-123.046875,-318.84765625,-200.1953125,-122.55859375,0.0,none
1712178545.3678212,-113.28125,-389.16015625,-246.58203125,-91.30859375,0.0,none
1712178545.371716,-117.1875,-760.7421875,-345.21484375,-83.0078125,0.0,none
1712178545.3756108,-137.20703125,-502.9296875,-189.453125,-116.2109375,0.0,none
1712178545.3795056,-127.9296875,-212.40234375,-188.4765625,-129.39453125,0.0,none
1712178545.3835535,-114.74609375,-522.4609375,-335.9375,-104.4921875,0.0,none
1712178545.3874485,-125.0,-589.35546875,-304.6875,-85.44921875,0.0,none
1712178545.3913434,-129.39453125,-170.8984375,-91.30859375,-98.6328125,0.0,none
1712178545.3952382,-98.14453125,-169.43359375,-183.59375,-101.5625,0.0,none
1712178545.399133,-91.796875,-557.12890625,-269.04296875,-88.8671875,0.0,none
1712178545.403028,-126.953125,-820.3125,-275.390625,-89.84375,0.0,none
1712178545.4069228,-138.671875,-719.7265625,-313.96484375,-103.515625,0.0,none
1712178545.4108176,-144.04296875,-757.32421875,-326.171875,-135.25390625,0.0,none
1712178545.4147127,-134.765625,-1000.0,-543.9453125,-131.34765625,0.0,none
1712178545.4186075,-150.390625,-742.1875,-464.35546875,-121.58203125,0.0,none
1712178545.4225023,-190.4296875,-68.84765625,-30.2734375,-148.4375,0.0,none
1712178545.426397,-173.828125,-30.2734375,-163.0859375,-147.94921875,0.0,none
1712178545.4304357,-149.4140625,-527.34375,-325.1953125,-138.671875,0.0,none
1712178545.4343307,-156.73828125,-415.52734375,-136.71875,-129.39453125,0.0,none
